,summonerName,participantId,gameId,gameCreation,gameDuration,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,teamId_team,win_team,firstBlood_team,firstTower_team,firstInhibitor_team,firstBaron_team,firstDragon_team,firstRiftHerald_team,towerKills_team,inhibitorKills_team,baronKills_team,dragonKills_team,riftHeraldKills_team,ban1,ban2,ban3,ban4,ban5,role,lane,creepsPerMinDeltas_0-10,xpPerMinDeltas_0-10,goldPerMinDeltas_0-10,csDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_0-10,damageTakenPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_0-10,creepsPerMinDeltas_10-20,xpPerMinDeltas_10-20,goldPerMinDeltas_10-20,csDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_10-20,damageTakenPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_10-20,creepsPerMinDeltas_20-30,xpPerMinDeltas_20-30,goldPerMinDeltas_20-30,csDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_20-30,damageTakenPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_20-30,creepsPerMinDeltas_30-end,xpPerMinDeltas_30-end,goldPerMinDeltas_30-end,csDiffPerMinDeltas_30-end,xpDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_30-end,damageTakenDiffPerMinDeltas_30-end,championId,spell1Id,spell2Id
510,pwndthxbai,5,3412306493,1589007741809,2032,1400,3143,3047,3211,2055,3044,3364,2,9,9,0,1,0,550,0,0,0,0,125155,5637,112170,7347,0,11649,2070,8863,715,14561,1,24866,13647,1995,34,25,37081,15659,20572,849,9793,9600,1,0,31,101,80,0,498,14,5,5,8,False,False,False,False,False,False,8230,12,0,0,8275,24,0,0,8234,12200,0,0,8236,28,0,0,8014,227,0,0,9104,16,30,0,8200,8000,5005,5008,5002,100,Fail,True,False,False,True,False,False,5,0,1,2,0,"{'championId': 35, 'pickTurn': 1}","{'championId': 91, 'pickTurn': 2}","{'championId': 89, 'pickTurn': 3}","{'championId': 51, 'pickTurn': 4}","{'championId': 114, 'pickTurn': 5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Doom Phd,6,3412306493,1589007741809,2032,2033,3078,2055,3153,3091,3111,3340,5,7,13,2,2,1,595,1,0,0,0,163863,34521,115212,14130,0,23841,6734,17106,0,6716,1,24058,11087,5161,11,18,29747,18233,10667,846,13240,11758,3,0,174,22,7,12,70,17,3,8,0,False,False,False,False,False,False,8010,1575,0,0,9111,1199,360,0,9104,17,30,0,8014,631,0,0,8473,1080,0,0,8453,1038,109,0,8000,8400,5005,5008,5002,200,Win,False,True,True,False,True,True,10,1,1,3,2,"{'championId': 350, 'pickTurn': 6}","{'championId': 58, 'pickTurn': 7}","{'championId': 67, 'pickTurn': 8}","{'championId': 55, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",SOLO,TOP,4.3,475.4,248.10000000000002,-1.4000000000000001,71.49999999999997,346.20000000000005,-306.4,4.0,453.79999999999995,332.7,-5.3,-166.9,726.9,-334.79999999999995,,,,,,,,,,,,,,,54.0,4.0,12.0
260,Flambi,7,3412306493,1589007741809,2032,3124,3153,3115,3091,0,3006,3363,6,1,8,6,1,1,390,0,0,0,0,172420,29191,141582,1646,0,16286,5415,10714,156,3112,4,5390,6949,1501,31,33,11870,5489,6321,60,14476,14050,1,0,221,48,31,4,514,16,0,11,5,False,False,False,False,False,True,8008,1,20,0,9111,53,280,0,9104,18,0,0,8014,363,0,0,8275,6,0,0,8234,10209,0,0,8000,8200,5005,5008,5003,200,Win,False,True,True,False,True,True,10,1,1,3,2,"{'championId': 350, 'pickTurn': 6}","{'championId': 58, 'pickTurn': 7}","{'championId': 67, 'pickTurn': 8}","{'championId': 55, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",SOLO,MIDDLE,5.1,401.9,207.4,-1.9,-65.19999999999999,347.0,89.0,4.9,512.0999999999999,483.0,0.30000000000000004,82.99999999999997,791.5,154.49999999999997,2.5,322.29999999999995,312.1,-0.3999999999999999,-104.30000000000004,925.0,30.299999999999955,1.6,499.2,513.6,-1.0,102.39999999999998,1337.8,-33.200000000000045,131.0,4.0,14.0
360,akodito,8,3412306493,1589007741809,2032,3857,3190,2065,3117,3105,3024,3364,2,4,20,2,1,1,993,0,0,0,0,23873,12069,6418,5385,0,9065,7405,1115,543,6351,5,20765,1334,345,66,42,18687,12376,6168,143,9058,8150,0,0,27,0,0,0,128,15,4,26,8,False,False,False,False,False,True,8214,608,662,0,8275,7,0,0,8234,15454,0,0,8237,490,0,0,8352,75,356,20,8345,3,0,0,8200,8300,5008,5008,5003,200,Win,False,True,True,False,True,True,10,1,1,3,2,"{'championId': 350, 'pickTurn': 6}","{'championId': 58, 'pickTurn': 7}","{'championId': 67, 'pickTurn': 8}","{'championId': 55, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",DUO,NONE,8.2,312.6,350.1,-0.5999999999999999,-48.039999999999964,218.2,-36.359999999999985,,,,,,,,,,,,,,,,,,,,,,51.0,4.0,7.0
460,SpongeeBobb,9,3412306493,1589007741809,2032,3089,3157,3040,3020,3027,3135,3364,17,5,6,10,3,3,757,4,1,0,0,224418,194847,23673,5897,0,37842,35855,1795,192,19769,1,24573,15407,3902,10,18,40647,18795,19754,2098,17853,16685,2,1,220,40,28,4,175,18,1,3,2,False,False,True,False,True,False,8021,6262,0,0,8009,13312,500,0,9105,17,20,0,8014,1046,0,0,8139,1271,0,0,8135,6474,5,0,8000,8100,5007,5008,5003,200,Win,False,True,True,False,True,True,10,1,1,3,2,"{'championId': 350, 'pickTurn': 6}","{'championId': 58, 'pickTurn': 7}","{'championId': 67, 'pickTurn': 8}","{'championId': 55, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",SOLO,MIDDLE,8.1,547.3,396.4,2.6999999999999993,126.9,451.3,34.19999999999999,9.4,582.9,485.5,1.6000000000000005,-7.300000000000068,934.2,35.30000000000007,,,,,,,,,,,,,,,516.0,4.0,12.0
560,RIP Kobe Bean,10,3412306493,1589007741809,2032,3814,2421,3156,1400,3111,3071,3364,10,3,15,7,2,2,1109,1,0,0,0,229137,6753,183022,39361,0,24907,0,18439,6468,20458,1,23043,46285,7849,38,31,37144,15185,21750,208,15240,14125,4,0,34,165,95,21,379,17,6,9,6,False,False,False,False,False,True,8010,797,0,0,9111,1222,500,0,9104,9,40,0,8014,246,0,0,8275,27,0,0,8232,7,0,0,8000,8200,5005,5008,5003,200,Win,False,True,True,False,True,True,10,1,1,3,2,"{'championId': 350, 'pickTurn': 6}","{'championId': 58, 'pickTurn': 7}","{'championId': 67, 'pickTurn': 8}","{'championId': 55, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Constantinee,1,3412310412,1589005417626,1683,3065,3078,3111,1033,0,0,3340,4,4,8,3,1,1,491,0,0,0,0,94462,248,88847,5366,0,11680,139,10148,1392,8777,1,17649,5068,2372,19,23,24843,12722,10805,1316,9936,8758,0,0,132,4,0,0,123,14,1,9,2,False,False,False,False,False,True,8010,490,0,0,9111,989,240,0,9105,24,0,0,8299,533,0,0,8275,7,0,0,8234,7627,0,0,8000,8200,5005,5003,5003,100,Win,False,True,True,True,True,True,8,1,1,4,1,"{'championId': 62, 'pickTurn': 1}","{'championId': 55, 'pickTurn': 2}","{'championId': 33, 'pickTurn': 3}","{'championId': 8, 'pickTurn': 4}","{'championId': 74, 'pickTurn': 5}",DUO_SUPPORT,NONE,7.1,319.8,293.20000000000005,0.5999999999999999,48.039999999999964,368.0,36.359999999999985,,,,,,,,,,,,,,,,,,,,,,222.0,7.0,4.0
211,Cryptec,2,3412310412,1589005417626,1683,3024,3109,3117,3860,1031,1057,3364,2,2,13,2,1,1,989,0,0,0,0,26627,12298,8979,5349,0,7116,3994,2828,293,4868,1,15061,3601,2447,47,41,15036,8377,5451,1208,7765,6420,1,0,27,0,0,0,51,13,4,21,3,False,False,False,False,False,True,8439,860,0,0,8446,1456,0,0,8429,57,21,13,8451,180,0,0,8410,84,0,0,8345,3,0,0,8400,8300,5007,5002,5001,100,Win,False,True,True,True,True,True,8,1,1,4,1,"{'championId': 62, 'pickTurn': 1}","{'championId': 55, 'pickTurn': 2}","{'championId': 33, 'pickTurn': 3}","{'championId': 8, 'pickTurn': 4}","{'championId': 74, 'pickTurn': 5}",DUO_CARRY,BOTTOM,7.0,256.7,237.8,0.30000000000000004,-44.10000000000004,378.1,143.50000000000003,7.1,324.9,282.1,-0.24999999999999978,-111.44999999999996,731.0,432.20000000000005,,,,,,,,,,,,,,,119.0,1.0,4.0
311,zed zeppelin,3,3412310412,1589005417626,1683,1055,3031,3006,3095,3094,2015,3363,9,1,12,6,2,2,992,2,0,0,0,149980,5006,143409,1564,1420,22598,2316,19672,610,5029,3,6085,16867,4990,15,21,12755,6311,5919,525,13724,11275,2,1,185,8,4,0,102,15,1,8,1,False,False,False,False,True,False,8021,1256,0,0,9111,465,420,0,9103,23,10,0,8014,491,0,0,8304,9,0,0,8345,3,0,0,8000,8300,5005,5008,5002,100,Win,False,True,True,True,True,True,8,1,1,4,1,"{'championId': 62, 'pickTurn': 1}","{'championId': 55, 'pickTurn': 2}","{'championId': 33, 'pickTurn': 3}","{'championId': 8, 'pickTurn': 4}","{'championId': 74, 'pickTurn': 5}",SOLO,TOP,5.199999999999999,476.8,237.39999999999998,-2.6000000000000005,-1.8000000000000114,370.90000000000003,-68.69999999999997,5.0,421.6,389.1,-0.5000000000000002,-64.59999999999997,1477.0,902.3,,,,,,,,,,,,,,,420.0,4.0,12.0
411,Sa Shwam Bam,4,3412310412,1589005417626,1683,1056,3165,0,3020,3285,2031,3363,1,5,7,0,1,0,908,0,0,0,0,134895,119958,9711,5225,0,14061,13299,761,0,3455,1,7961,5605,3689,21,17,14594,10333,3941,320,10395,8425,3,0,203,8,4,0,193,15,1,10,0,False,False,False,False,False,True,8229,826,0,0,8226,250,340,0,8210,0,0,0,8237,295,0,0,8139,542,0,0,8135,782,5,0,8200,8100,5008,5008,5003,100,Win,False,True,True,True,True,True,8,1,1,4,1,"{'championId': 62, 'pickTurn': 1}","{'championId': 55, 'pickTurn': 2}","{'championId': 33, 'pickTurn': 3}","{'championId': 8, 'pickTurn': 4}","{'championId': 74, 'pickTurn': 5}",DUO_SUPPORT,BOTTOM,0.8999999999999999,291.6,231.2,1.0000000000000002,47.94999999999999,333.2,-95.44999999999999,0.7,419.29999999999995,293.2,-0.15000000000000013,70.24999999999997,837.5,75.84999999999997,,,,,,,,,,,,,,,50.0,4.0,14.0
511,Gwaenchana,5,3412310412,1589005417626,1683,1400,2031,3111,3147,3814,1036,3364,9,2,7,3,2,3,722,2,0,0,0,165902,7944,145614,12343,0,17584,1344,15295,944,20217,1,16095,28721,1518,32,8,29934,9540,19603,791,11796,10310,0,0,35,128,95,0,317,14,7,8,2,False,False,False,False,False,True,8112,1059,0,0,8143,465,0,0,8138,18,0,0,8135,6491,5,0,8304,9,4,5,8347,0,0,0,8100,8300,5008,5008,5002,100,Win,False,True,True,True,True,True,8,1,1,4,1,"{'championId': 62, 'pickTurn': 1}","{'championId': 55, 'pickTurn': 2}","{'championId': 33, 'pickTurn': 3}","{'championId': 8, 'pickTurn': 4}","{'championId': 74, 'pickTurn': 5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,HL Snypie,6,3412310412,1589005417626,1683,3222,3853,3174,1082,2055,3114,3364,1,5,6,0,1,0,439,0,0,0,0,9657,7186,1749,721,0,5151,3527,903,721,10070,5,5176,242,242,29,12,7354,2033,5228,92,5869,5825,0,0,4,0,0,0,23,11,1,14,2,False,False,False,False,False,False,8214,701,1478,0,8226,250,324,0,8210,0,0,0,8236,24,0,0,8347,0,0,0,8345,3,0,0,8200,8300,5008,5008,5001,200,Fail,True,False,False,False,False,False,4,0,0,0,1,"{'championId': 104, 'pickTurn': 6}","{'championId': 98, 'pickTurn': 7}","{'championId': 8, 'pickTurn': 8}","{'championId': 114, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",DUO_CARRY,BOTTOM,3.6999999999999997,270.0,170.5,-1.0000000000000002,-47.94999999999999,387.7,95.44999999999999,7.0,433.2,388.6,0.15000000000000013,-70.24999999999997,560.8,-75.84999999999997,,,,,,,,,,,,,,,131.0,7.0,4.0
261,HL Tente,7,3412310412,1589005417626,1683,3193,1413,2031,3111,1031,1011,3364,2,5,4,2,1,1,582,0,0,0,0,106543,48338,28059,30145,0,8996,7440,1352,204,11283,1,36012,8844,0,19,36,31397,5818,24128,1450,8013,7800,0,0,21,99,79,0,223,12,0,6,3,False,False,False,False,False,False,8439,817,0,0,8446,0,0,0,8429,57,19,17,8453,1142,168,0,8347,0,0,0,8313,0,0,0,8400,8300,5005,5002,5003,200,Fail,True,False,False,False,False,False,4,0,0,0,1,"{'championId': 104, 'pickTurn': 6}","{'championId': 98, 'pickTurn': 7}","{'championId': 8, 'pickTurn': 8}","{'championId': 114, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",DUO_CARRY,BOTTOM,6.0,324.20000000000005,253.10000000000002,-0.34999999999999987,23.50000000000003,254.8,18.700000000000003,5.6,337.9,318.8,0.6500000000000004,-53.05000000000004,535.4,-94.79999999999995,3.6,531.5,463.20000000000005,-0.09999999999999987,4.049999999999983,409.4,-154.60000000000008,4.2,633.0,452.4,0.6000000000000001,275.29999999999995,899.8,-194.4000000000001,202.0,7.0,4.0
361,MrBathory69,8,3412310412,1589005417626,1683,3153,3124,3006,1055,1042,1042,3363,1,9,4,0,1,0,434,0,0,0,0,112238,26523,68430,17284,0,16659,5844,8790,2024,636,1,8466,5335,5335,12,4,20648,5253,14649,746,8900,8700,1,0,171,4,4,0,87,12,0,5,3,False,False,False,False,False,False,8008,1,10,0,9111,188,100,0,9104,22,20,0,8014,149,0,0,8226,250,51,0,8236,14,0,0,8000,8200,5005,5008,5002,200,Fail,True,False,False,False,False,False,4,0,0,0,1,"{'championId': 104, 'pickTurn': 6}","{'championId': 98, 'pickTurn': 7}","{'championId': 8, 'pickTurn': 8}","{'championId': 114, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",DUO_SUPPORT,NONE,0.0,248.4,165.8,-0.5999999999999999,-48.039999999999964,216.29999999999998,-36.359999999999985,,,,,,,,,,,,,,,,,,,,,,43.0,14.0,4.0
461,iiRover,9,3412310412,1589005417626,1683,3152,2033,1058,3100,3111,3041,3340,6,3,1,5,1,1,1387,0,0,0,0,150117,120450,19601,10064,0,13420,11008,2168,244,7817,1,13727,14930,3627,24,14,22203,5906,15667,630,11517,10100,3,0,174,24,8,16,323,15,2,8,2,True,False,False,False,False,False,8112,790,0,0,8143,439,0,0,8138,14,0,0,8135,4540,3,0,8316,2939,0,0,8352,271,1352,808,8100,8300,5008,5008,5003,200,Fail,True,False,False,False,False,False,4,0,0,0,1,"{'championId': 104, 'pickTurn': 6}","{'championId': 98, 'pickTurn': 7}","{'championId': 8, 'pickTurn': 8}","{'championId': 114, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",DUO_SUPPORT,TOP,0.1,253.5,222.1,,,671.8,,0.2,464.5,349.1,,,1016.3,,,,,,,,,,,,,,,,64.0,4.0,11.0
561,ExhaustMyHoles,10,3412310412,1589005417626,1683,3285,3108,3027,1056,3047,1058,3364,4,3,4,3,1,1,1249,0,0,0,0,134219,113438,17318,3462,0,19450,16772,1711,967,1749,1,18301,5558,3486,21,6,16147,5008,10816,322,10284,9950,0,0,165,15,4,5,30,14,2,6,3,False,False,False,False,False,False,8437,384,299,0,8401,370,0,0,8473,628,0,0,8451,190,0,0,8143,327,0,0,8106,5,0,0,8400,8100,5005,5008,5002,200,Fail,True,False,False,False,False,False,4,0,0,0,1,"{'championId': 104, 'pickTurn': 6}","{'championId': 98, 'pickTurn': 7}","{'championId': 8, 'pickTurn': 8}","{'championId': 114, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Clean Uterus,1,3412376201,1589012472421,2015,3089,3042,3157,3006,3115,3124,3363,23,9,2,5,2,6,624,5,0,0,0,194459,49956,136013,8490,0,48140,21131,25856,1152,1121,2,13480,10228,2096,21,6,21517,12079,8161,1276,19684,18065,0,0,175,28,28,0,93,17,1,9,1,False,False,False,False,False,False,8005,1492,783,708,8009,7579,500,0,9104,16,20,0,8299,1086,0,0,8226,250,406,0,8233,17,40,0,8000,8200,5005,5008,5002,100,Fail,False,False,False,True,False,False,6,0,1,2,0,"{'championId': 104, 'pickTurn': 1}","{'championId': 114, 'pickTurn': 2}","{'championId': 157, 'pickTurn': 3}","{'championId': 523, 'pickTurn': 4}","{'championId': 35, 'pickTurn': 5}",NONE,JUNGLE,0.7999999999999999,308.8,286.7,0.7999999999999999,6.300000000000011,851.5,119.80000000000004,2.2,532.7,444.2,0.20000000000000007,113.9,929.9,127.39999999999998,2.8,438.09999999999997,344.9,1.7999999999999998,-85.20000000000005,1099.6999999999998,-85.10000000000002,,,,,,,,9.0,11.0,4.0
208,BabylonianPython,2,3412376201,1589012472421,2015,3193,3109,3117,3860,2055,3050,3364,0,10,21,0,0,0,451,0,0,0,0,26006,10989,7446,7570,0,9696,4933,3300,1462,1684,5,37841,622,582,68,53,27699,12193,13120,2385,9462,8750,1,0,34,0,0,0,112,15,6,30,10,False,False,False,False,False,False,8439,685,0,0,8463,717,0,0,8473,661,0,0,8451,166,0,0,8304,10,3,0,8347,0,0,0,8400,8300,5007,5002,5003,100,Fail,False,False,False,True,False,False,6,0,1,2,0,"{'championId': 104, 'pickTurn': 1}","{'championId': 114, 'pickTurn': 2}","{'championId': 157, 'pickTurn': 3}","{'championId': 523, 'pickTurn': 4}","{'championId': 35, 'pickTurn': 5}",DUO_CARRY,BOTTOM,7.2,256.4,285.9,-0.7500000000000004,-74.54999999999998,343.59999999999997,124.80000000000003,6.0,478.1,418.79999999999995,-0.9499999999999997,-119.94999999999999,829.5,169.34999999999997,,,,,,,,,,,,,,,429.0,4.0,7.0
308,SeaPickle,3,3412376201,1589012472421,2015,3157,3151,3020,3916,1054,0,3340,4,12,12,0,1,0,468,0,0,0,0,111070,92030,10644,8396,0,23285,21364,1275,646,3402,1,22775,3465,344,19,14,35202,13725,19072,2403,10634,9425,0,0,149,12,8,0,133,16,1,9,0,False,False,False,False,False,False,8124,621,0,0,8126,813,0,0,8120,2,18,7,8135,3506,5,0,8275,10,0,0,8233,19,10,0,8100,8200,5008,5008,5003,100,Fail,False,False,False,True,False,False,6,0,1,2,0,"{'championId': 104, 'pickTurn': 1}","{'championId': 114, 'pickTurn': 2}","{'championId': 157, 'pickTurn': 3}","{'championId': 523, 'pickTurn': 4}","{'championId': 35, 'pickTurn': 5}",SOLO,MIDDLE,5.9,442.8,330.1,-1.9000000000000004,8.600000000000023,308.6,76.60000000000002,8.3,664.5,553.4000000000001,-0.6000000000000005,163.09999999999997,865.1,615.8000000000001,,,,,,,,,,,,,,,245.0,4.0,12.0
408,PaperCutSuicide,4,3412376201,1589012472421,2015,1400,3111,3812,3071,3065,3076,3340,9,10,10,3,2,3,464,1,0,0,0,210493,5893,191974,12626,7,29532,448,27735,1348,26816,1,51732,20919,648,11,32,52958,14872,29052,9033,15093,14350,0,0,91,135,93,14,280,17,2,6,2,False,False,False,False,False,False,8010,1440,0,0,9111,1000,380,0,9105,15,20,0,8014,716,0,0,8143,798,0,0,8135,5083,5,0,8000,8100,5008,5008,5002,100,Fail,False,False,False,True,False,False,6,0,1,2,0,"{'championId': 104, 'pickTurn': 1}","{'championId': 114, 'pickTurn': 2}","{'championId': 157, 'pickTurn': 3}","{'championId': 523, 'pickTurn': 4}","{'championId': 35, 'pickTurn': 5}",SOLO,TOP,6.4,508.20000000000005,267.1,-0.2999999999999998,34.60000000000002,438.1,76.69999999999999,6.800000000000001,532.3,403.3,0.6000000000000001,104.0,953.9,375.59999999999997,,,,,,,,,,,,,,,420.0,4.0,12.0
508,ExhaustMyHoles,5,3412376201,1589012472421,2015,3157,1031,3047,3285,3027,3751,3364,3,14,3,0,1,0,375,0,0,0,0,214998,169630,30067,15301,0,20528,15984,3048,1496,1652,1,36054,13755,11558,4,8,34418,10546,19739,4132,13239,12100,5,0,200,26,13,5,42,16,0,1,0,False,False,False,False,False,False,8437,929,814,0,8401,560,0,0,8473,1071,0,0,8451,224,0,0,8143,377,0,0,8106,4,0,0,8400,8100,5005,5008,5002,100,Fail,False,False,False,True,False,False,6,0,1,2,0,"{'championId': 104, 'pickTurn': 1}","{'championId': 114, 'pickTurn': 2}","{'championId': 157, 'pickTurn': 3}","{'championId': 523, 'pickTurn': 4}","{'championId': 35, 'pickTurn': 5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Canatrox,6,3412376201,1589012472421,2015,3111,3193,3067,1401,3083,3211,3364,2,8,28,2,1,1,583,0,0,0,0,107574,48125,50287,9160,0,15519,6389,7035,2094,10428,5,45355,24179,1261,27,36,43007,14503,26948,1555,11705,11250,1,0,34,84,40,8,171,16,2,3,3,False,False,False,False,False,False,8439,882,0,0,8463,1873,0,0,8473,919,0,0,8451,204,0,0,9111,2376,600,0,9104,11,10,0,8400,8000,5005,5002,5001,200,Win,True,True,True,False,True,True,8,1,0,3,1,"{'championId': 157, 'pickTurn': 6}","{'championId': 240, 'pickTurn': 7}","{'championId': 64, 'pickTurn': 8}","{'championId': 57, 'pickTurn': 9}","{'championId': 111, 'pickTurn': 10}",NONE,JUNGLE,0.5,287.79999999999995,230.60000000000002,-0.19999999999999996,-25.600000000000023,641.9,96.69999999999999,2.7,603.9,411.70000000000005,1.1,105.29999999999998,968.5999999999999,-61.19999999999999,,,,,,,,,,,,,,,79.0,4.0,11.0
258,A Milky Cow,7,3412376201,1589012472421,2015,3853,3285,3041,3020,3165,3151,3364,12,8,15,4,2,3,552,1,0,0,0,134667,113324,7380,13962,0,41792,37117,1206,3468,4783,1,8751,21312,12005,56,25,22906,8737,13854,314,14987,12800,2,0,71,18,12,1,197,16,0,24,6,False,False,True,False,False,False,8128,2897,28,0,8126,984,0,0,8138,30,0,0,8135,3018,5,0,8009,3983,500,0,8014,904,0,0,8100,8000,5008,5008,5002,200,Win,True,True,True,False,True,True,8,1,0,3,1,"{'championId': 157, 'pickTurn': 6}","{'championId': 240, 'pickTurn': 7}","{'championId': 64, 'pickTurn': 8}","{'championId': 57, 'pickTurn': 9}","{'championId': 111, 'pickTurn': 10}",DUO_SUPPORT,NONE,6.3,409.70000000000005,216.1,-0.3999999999999997,-4.160000000000025,310.7,63.22000000000003,,,,,,,,,,,,,,,,,,,,,,103.0,14.0,4.0
358,ThePsychoBreaK,8,3412376201,1589012472421,2015,3111,3078,3065,1011,3053,3742,3340,18,8,3,4,2,6,470,3,0,0,0,238764,2261,205456,31046,0,36203,381,28007,7814,12855,1,43268,13786,8782,25,33,41382,16208,23405,1768,17903,15358,3,1,215,20,17,0,275,18,1,8,1,True,False,False,True,True,False,8010,3369,0,0,9111,2034,420,0,9104,11,30,0,8014,591,0,0,8275,12,0,0,8234,12349,0,0,8000,8200,5008,5008,5003,200,Win,True,True,True,False,True,True,8,1,0,3,1,"{'championId': 157, 'pickTurn': 6}","{'championId': 240, 'pickTurn': 7}","{'championId': 64, 'pickTurn': 8}","{'championId': 57, 'pickTurn': 9}","{'championId': 111, 'pickTurn': 10}",NONE,JUNGLE,0.0,302.5,245.2,-0.7999999999999999,-6.300000000000011,731.7,-119.80000000000004,2.0,418.8,364.7,-0.20000000000000007,-113.9,802.5,-127.39999999999998,1.0,523.3,312.8,-1.7999999999999998,85.20000000000005,1184.8,85.10000000000002,,,,,,,,59.0,4.0,11.0
458,VayneyD1ck,9,3412376201,1589012472421,2015,3006,3095,3031,3094,3072,3086,3363,16,10,8,4,2,6,282,1,0,0,0,152077,24784,123125,4167,825,34302,5108,26282,2911,3645,2,15731,9172,4986,33,14,30187,16759,12241,1187,16237,16450,2,0,152,21,20,0,149,17,2,12,8,False,False,False,False,False,False,8005,3122,1253,1869,9101,5503,3283,0,9103,23,50,0,8014,812,0,0,8275,10,0,0,8236,28,0,0,8000,8200,5005,5008,5002,200,Win,True,True,True,False,True,True,8,1,0,3,1,"{'championId': 157, 'pickTurn': 6}","{'championId': 240, 'pickTurn': 7}","{'championId': 64, 'pickTurn': 8}","{'championId': 57, 'pickTurn': 9}","{'championId': 111, 'pickTurn': 10}",DUO_CARRY,BOTTOM,8.4,339.0,406.8,0.7500000000000004,74.54999999999998,260.6,-124.80000000000003,7.699999999999999,606.7,693.8,0.9499999999999997,119.94999999999999,585.7,-169.34999999999997,,,,,,,,,,,,,,,222.0,7.0,4.0
558,uJBblythe,10,3412376201,1589012472421,2015,1056,3152,3157,3102,3020,1026,3364,7,5,6,2,1,3,632,0,0,0,0,129402,84791,26386,18225,0,16255,11563,3133,1559,3805,1,13047,567,567,25,16,22501,9634,11590,1277,12361,11135,0,0,193,4,4,0,193,17,1,3,4,False,False,False,False,False,False,8112,1428,0,0,8143,637,0,0,8138,30,0,0,8106,5,0,0,9111,1170,260,0,8014,338,0,0,8100,8000,5008,5003,5003,200,Win,True,True,True,False,True,True,8,1,0,3,1,"{'championId': 157, 'pickTurn': 6}","{'championId': 240, 'pickTurn': 7}","{'championId': 64, 'pickTurn': 8}","{'championId': 57, 'pickTurn': 9}","{'championId': 111, 'pickTurn': 10}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
