,participantId,gameId,role,lane,creepsPerMinDeltas_0-10,xpPerMinDeltas_0-10,goldPerMinDeltas_0-10,csDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_0-10,damageTakenPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_0-10,creepsPerMinDeltas_10-20,xpPerMinDeltas_10-20,goldPerMinDeltas_10-20,csDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_10-20,damageTakenPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_10-20,creepsPerMinDeltas_20-30,xpPerMinDeltas_20-30,goldPerMinDeltas_20-30,csDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_20-30,damageTakenPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_20-30,creepsPerMinDeltas_30-end,xpPerMinDeltas_30-end,goldPerMinDeltas_30-end,csDiffPerMinDeltas_30-end,xpDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_30-end,damageTakenDiffPerMinDeltas_30-end
190,1,3409443436,DUO_CARRY,BOTTOM,6.1,254.6,222.4,0.09999999999999987,-47.2,457.6,14.300000000000011,6.5,370.79999999999995,292.5,-0.6000000000000001,-147.74999999999994,768.0,-96.9500000000001,,,,,,,,,,,,,,
191,2,3409443436,DUO_SUPPORT,BOTTOM,1.5,261.5,144.0,0.09999999999999987,-47.2,287.3,14.300000000000011,1.3,304.3,182.4,-0.6000000000000001,-147.74999999999994,497.6,-96.9500000000001,,,,,,,,,,,,,,
192,3,3409443436,SOLO,MIDDLE,8.0,470.70000000000005,254.60000000000002,0.8000000000000003,32.10000000000002,220.8,58.099999999999994,7.0,504.3,412.9,-0.8999999999999999,-55.5,865.0,637.7,,,,,,,,,,,,,,
193,4,3409443436,NONE,JUNGLE,5.6,380.1,211.0,,,428.1,,6.9,538.7,425.8,,,785.0,,,,,,,,,,,,,,,
194,5,3409443436,NONE,JUNGLE,0.0,278.20000000000005,230.0,,,695.8,,0.30000000000000004,322.79999999999995,276.8,,,1322.9,,,,,,,,,,,,,,,
440,6,3409443436,SOLO,TOP,7.6,492.1,296.5,,,638.7,,8.100000000000001,542.6,477.2,,,1368.5,,,,,,,,,,,,,,,
441,7,3409443436,DUO_CARRY,BOTTOM,7.199999999999999,315.0,305.79999999999995,-0.09999999999999987,47.2,438.09999999999997,-14.300000000000011,7.4,512.4,574.4000000000001,0.6000000000000001,147.74999999999994,944.3,96.9500000000001,,,,,,,,,,,,,,
442,8,3409443436,SOLO,MIDDLE,7.199999999999999,438.6,246.10000000000002,-0.8000000000000003,-32.10000000000002,162.7,-58.099999999999994,7.9,559.8,447.5,0.8999999999999999,55.5,227.3,-637.7,,,,,,,,,,,,,,
443,9,3409443436,NONE,JUNGLE,1.3,388.5,277.2,,,744.4000000000001,,1.1,334.5,360.8,,,1126.0,,,,,,,,,,,,,,,
444,10,3409443436,DUO_SUPPORT,BOTTOM,0.2,295.5,213.0,-0.09999999999999987,47.2,278.2,-14.300000000000011,1.6,458.2,450.5,0.6000000000000001,147.74999999999994,515.2,96.9500000000001,,,,,,,,,,,,,,
185,1,3410140699,DUO_CARRY,BOTTOM,5.7,254.5,253.1,-0.6499999999999999,-2.2499999999999716,222.20000000000002,5.400000000000006,2.8,470.4,531.6,-1.0,157.3,727.9000000000001,-121.44999999999999,,,,,,,,,,,,,,
186,2,3410140699,SOLO,TOP,7.8,506.4,341.3,1.6999999999999997,7.999999999999972,619.8,193.6,9.899999999999999,713.1,627.6,3.599999999999999,230.8,1157.1,253.39999999999992,,,,,,,,,,,,,,
187,3,3410140699,DUO_SUPPORT,BOTTOM,0.5,299.9,160.89999999999998,-0.6499999999999999,-2.2499999999999716,149.9,5.400000000000006,1.5,519.0,393.5,-1.0,157.3,500.5,-121.44999999999999,,,,,,,,,,,,,,
188,4,3410140699,SOLO,MIDDLE,6.4,433.1,281.20000000000005,0.3999999999999999,-19.200000000000017,330.9,-57.10000000000001,5.5,501.9,558.8,-1.1,16.19999999999999,465.9,-363.7,,,,,,,,,,,,,,
189,5,3410140699,NONE,JUNGLE,0.0,201.4,248.8,-0.1,-85.79999999999998,494.0,-97.19999999999996,2.0,532.0999999999999,517.3,0.9,70.29999999999998,668.6,-658.7,,,,,,,,,,,,,,
435,6,3410140699,SOLO,MIDDLE,6.0,452.3,286.0,-0.3999999999999999,19.200000000000017,388.0,57.10000000000001,6.6,485.7,424.6,1.1,-16.19999999999999,829.5999999999999,363.7,,,,,,,,,,,,,,
436,7,3410140699,SOLO,TOP,6.1,498.4,266.4,-1.6999999999999997,-7.999999999999972,426.20000000000005,-193.6,6.300000000000001,482.3,296.6,-3.599999999999999,-230.8,903.7,-253.39999999999992,,,,,,,,,,,,,,
437,8,3410140699,DUO_SUPPORT,BOTTOM,1.1,240.7,168.3,0.6499999999999999,2.2499999999999716,171.5,-5.400000000000006,0.8,293.1,193.0,1.0,-157.3,625.2,121.44999999999999,,,,,,,,,,,,,,
438,9,3410140699,NONE,JUNGLE,0.1,287.2,280.9,0.1,85.79999999999998,591.2,97.19999999999996,1.1,461.79999999999995,491.2,-0.9,-70.29999999999998,1327.3000000000002,658.7,,,,,,,,,,,,,,
439,10,3410140699,DUO_CARRY,BOTTOM,6.4,318.2,267.1,0.6499999999999999,2.2499999999999716,189.8,-5.400000000000006,5.5,381.7,398.70000000000005,1.0,-157.3,846.1,121.44999999999999,,,,,,,,,,,,,,
175,1,3410149238,DUO_CARRY,BOTTOM,8.0,269.0,253.0,-0.3999999999999999,-21.800000000000026,188.1,-45.400000000000006,6.1,473.8,568.9,-0.10000000000000009,19.75,1305.8000000000002,146.20000000000005,,,,,,,,,,,,,,
176,2,3410149238,DUO_SUPPORT,BOTTOM,0.0,269.0,129.8,-0.3999999999999999,-21.800000000000026,58.1,-45.400000000000006,0.1,393.7,294.1,-0.10000000000000009,19.75,480.7,146.20000000000005,,,,,,,,,,,,,,
177,3,3410149238,NONE,JUNGLE,0.1,281.4,284.5,-1.1,-83.90000000000003,735.9,160.0,1.2000000000000002,430.5,332.8,-1.9,-143.00000000000003,1414.9,629.0999999999999,,,,,,,,,,,,,,
178,4,3410149238,SOLO,TOP,5.9,457.5,411.29999999999995,-0.2999999999999998,70.80000000000001,276.1,-189.6,6.5,535.4,469.9,-2.5,-195.10000000000002,1076.9,-357.3999999999999,,,,,,,,,,,,,,
179,5,3410149238,SOLO,MIDDLE,5.8,397.79999999999995,273.7,-0.40000000000000036,4.799999999999983,432.3,140.60000000000002,7.3,505.09999999999997,409.4,4.5,27.099999999999966,1045.7,453.80000000000007,,,,,,,,,,,,,,
425,6,3410149238,DUO_CARRY,BOTTOM,7.3999999999999995,312.3,288.0,0.3999999999999999,21.800000000000026,132.0,45.400000000000006,6.0,551.2,511.2,0.10000000000000009,-19.75,568.4,-146.20000000000005,,,,,,,,,,,,,,
426,7,3410149238,DUO_SUPPORT,BOTTOM,1.4,269.3,149.2,0.3999999999999999,21.800000000000026,205.0,45.400000000000006,0.4,276.8,261.0,0.10000000000000009,-19.75,925.7,-146.20000000000005,,,,,,,,,,,,,,
427,8,3410149238,SOLO,TOP,6.199999999999999,386.70000000000005,244.8,0.2999999999999998,-70.80000000000001,465.7,189.6,9.0,730.5,642.9,2.5,195.10000000000002,1434.3,357.3999999999999,,,,,,,,,,,,,,
428,9,3410149238,SOLO,MIDDLE,6.2,393.0,281.9,0.40000000000000036,-4.799999999999983,291.7,-140.60000000000002,2.8,478.0,357.5,-4.5,-27.099999999999966,591.9,-453.80000000000007,,,,,,,,,,,,,,
429,10,3410149238,NONE,JUNGLE,1.2,365.3,312.4,1.1,83.90000000000003,575.9,-160.0,3.1,573.5,691.4,1.9,143.00000000000003,785.8,-629.0999999999999,,,,,,,,,,,,,,
180,1,3410154731,DUO_CARRY,BOTTOM,7.1,308.2,289.3,0.3999999999999999,17.849999999999994,148.3,-69.15000000000002,5.8,430.9,443.3,0.6999999999999997,65.09999999999997,315.8,-316.65000000000003,,,,,,,,,,,,,,
181,2,3410154731,SOLO,MIDDLE,7.0,470.70000000000005,269.9,0.3999999999999999,28.0,482.0,75.09999999999994,4.2,429.2,418.0,-3.0999999999999996,-40.89999999999998,1147.8,305.90000000000003,,,,,,,,,,,,,,
182,3,3410154731,SOLO,TOP,5.9,500.0,376.29999999999995,0.5999999999999999,62.60000000000005,184.3,-62.8,5.5,577.9,482.9,-0.19999999999999996,62.0,619.5,-361.3,,,,,,,,,,,,,,
183,4,3410154731,DUO_SUPPORT,BOTTOM,0.1,240.0,190.7,0.3999999999999999,17.849999999999994,240.7,-69.15000000000002,2.1,393.9,392.4,0.6999999999999997,65.09999999999997,533.7,-316.65000000000003,,,,,,,,,,,,,,
184,5,3410154731,NONE,JUNGLE,0.1,281.0,237.9,-0.30000000000000004,2.700000000000003,610.6,-152.39999999999998,2.1,555.1,415.70000000000005,-0.8,173.10000000000002,1075.3,294.59999999999997,,,,,,,,,,,,,,
430,6,3410154731,NONE,JUNGLE,0.4,278.3,230.3,0.30000000000000004,-2.700000000000003,763.0,152.39999999999998,2.9000000000000004,382.0,281.8,0.8,-173.10000000000002,780.7,-294.59999999999997,,,,,,,,,,,,,,
431,7,3410154731,DUO_SUPPORT,BOTTOM,1.0,226.89999999999998,173.1,-0.3999999999999999,-17.849999999999994,236.5,69.15000000000002,1.4,320.1,231.8,-0.6999999999999997,-65.09999999999997,787.1,316.65000000000003,,,,,,,,,,,,,,
432,8,3410154731,SOLO,TOP,5.3,437.4,218.4,-0.5999999999999999,-62.60000000000005,247.1,62.8,5.7,515.9,433.20000000000005,0.19999999999999996,-62.0,980.8,361.3,,,,,,,,,,,,,,
433,9,3410154731,SOLO,MIDDLE,6.6,442.70000000000005,270.29999999999995,-0.3999999999999999,-28.0,406.90000000000003,-75.09999999999994,7.3,470.09999999999997,312.1,3.0999999999999996,40.89999999999998,841.9,-305.90000000000003,,,,,,,,,,,,,,
434,10,3410154731,DUO_CARRY,BOTTOM,5.4,285.6,285.1,-0.3999999999999999,-17.849999999999994,290.8,69.15000000000002,5.1,374.5,360.5,-0.6999999999999997,-65.09999999999997,695.7,316.65000000000003,,,,,,,,,,,,,,
170,1,3410205014,DUO_CARRY,BOTTOM,6.5,280.8,283.29999999999995,-1.2000000000000002,-21.599999999999994,376.20000000000005,-53.74999999999997,6.8,396.4,390.4,-0.6500000000000001,-42.05000000000004,573.1,-253.54999999999995,,,,,,,,,,,,,,
171,2,3410205014,DUO_SUPPORT,BOTTOM,0.1,292.6,199.29999999999998,-1.2000000000000002,-21.599999999999994,143.9,-53.74999999999997,0.30000000000000004,363.2,244.3,-0.6500000000000001,-42.05000000000004,145.60000000000002,-253.54999999999995,,,,,,,,,,,,,,
172,3,3410205014,NONE,JUNGLE,0.5,310.5,317.1,0.5,-22.099999999999994,769.0,164.2,2.2,455.2,372.29999999999995,0.9,-121.40000000000003,974.5,-18.699999999999932,,,,,,,,,,,,,,
173,4,3410205014,SOLO,MIDDLE,7.300000000000001,477.7,266.1,0.7000000000000006,52.49999999999997,257.7,-94.89999999999999,4.300000000000001,355.70000000000005,415.0,-2.3,-170.1,636.9,143.89999999999998,,,,,,,,,,,,,,
174,5,3410205014,SOLO,TOP,5.0,355.0,218.3,-2.4,-183.7,417.8,-34.79999999999998,3.5999999999999996,432.2,336.6,-4.1000000000000005,-18.800000000000026,923.0999999999999,93.49999999999994,,,,,,,,,,,,,,
420,6,3410205014,DUO_SUPPORT,BOTTOM,1.4,288.9,208.60000000000002,1.2000000000000002,21.599999999999994,270.2,53.74999999999997,2.0,326.2,347.7,0.6500000000000001,42.05000000000004,596.1,253.54999999999995,,,,,,,,,,,,,,
421,7,3410205014,DUO_CARRY,BOTTOM,7.6,327.7,324.3,1.2000000000000002,21.599999999999994,357.4,53.74999999999997,6.4,517.5,483.2,0.6500000000000001,42.05000000000004,629.7,253.54999999999995,,,,,,,,,,,,,,
422,8,3410205014,NONE,JUNGLE,0.0,332.6,305.9,-0.5,22.099999999999994,604.8,-164.2,1.3,576.6,442.9,-0.9,121.40000000000003,993.1999999999999,18.699999999999932,,,,,,,,,,,,,,
423,9,3410205014,SOLO,MIDDLE,6.6,425.20000000000005,264.8,-0.7000000000000006,-52.49999999999997,352.6,94.89999999999999,6.6,525.8,498.7,2.3,170.1,493.0,-143.89999999999998,,,,,,,,,,,,,,
424,10,3410205014,SOLO,TOP,7.4,538.7,346.6,2.4,183.7,452.59999999999997,34.79999999999998,7.7,451.0,396.29999999999995,4.1000000000000005,18.800000000000026,829.6,-93.49999999999994,,,,,,,,,,,,,,
165,1,3410267194,DUO_CARRY,BOTTOM,7.4,310.4,351.3,0.5999999999999999,20.75,242.5,-12.299999999999997,8.2,673.2,609.7,2.3999999999999995,141.15,451.5,308.40000000000003,5.5,597.1,631.3,1.7999999999999998,278.0,957.0,-154.74999999999994,,,,,,,
166,2,3410267194,DUO_SUPPORT,BOTTOM,0.2,292.1,239.6,0.5999999999999999,20.75,219.1,-12.299999999999997,2.5,295.0,318.4,2.3999999999999995,141.15,511.90000000000003,308.40000000000003,1.3,533.9,448.70000000000005,1.7999999999999998,278.0,628.9,-154.74999999999994,,,,,,,
167,3,3410267194,NONE,JUNGLE,0.0,363.8,277.1,-0.6,96.30000000000001,627.8,-147.2,0.5,341.70000000000005,284.0,-0.9,-194.09999999999997,1013.9000000000001,121.80000000000001,1.2,552.9,318.2,-1.9,140.10000000000002,1742.9,30.59999999999991,,,,,,,
168,4,3410267194,SOLO,MIDDLE,4.5,357.5,263.3,-1.7000000000000002,-36.400000000000006,313.0,31.299999999999997,6.6,425.1,305.9,1.4,23.599999999999994,500.4,-87.99999999999997,4.0,555.5,380.0,1.2,227.8,1256.9,-99.30000000000007,,,,,,,
169,5,3410267194,SOLO,TOP,7.9,421.6,282.3,1.6999999999999997,-62.0,672.9,303.6,6.9,412.3,289.4,-1.8999999999999995,-157.79999999999998,716.6,205.10000000000005,2.0,560.0999999999999,526.3,-2.4,168.19999999999996,1318.0,331.3,,,,,,,
415,6,3410267194,SOLO,MIDDLE,6.2,393.9,253.3,1.7000000000000002,36.400000000000006,281.7,-31.299999999999997,5.2,401.5,433.6,-1.4,-23.599999999999994,588.4,87.99999999999997,2.8,327.7,376.2,-1.2,-227.8,1356.2,99.30000000000007,,,,,,,
416,7,3410267194,NONE,JUNGLE,0.6,267.5,292.6,0.6,-96.30000000000001,775.0,147.2,1.4,535.8,404.9,0.9,194.09999999999997,892.1,-121.80000000000001,3.0999999999999996,412.79999999999995,335.6,1.9,-140.10000000000002,1712.3000000000002,-30.59999999999991,,,,,,,
417,8,3410267194,DUO_CARRY,BOTTOM,6.1,312.79999999999995,240.39999999999998,-0.5999999999999999,-20.75,224.7,12.299999999999997,5.0,368.79999999999995,251.5,-2.3999999999999995,-141.15,249.0,-308.40000000000003,2.5,296.8,323.2,-1.7999999999999998,-278.0,1157.4,154.74999999999994,,,,,,,
418,9,3410267194,DUO_SUPPORT,BOTTOM,0.30000000000000004,248.2,145.8,-0.5999999999999999,-20.75,261.5,12.299999999999997,0.9,317.1,208.3,-2.3999999999999995,-141.15,97.60000000000001,-308.40000000000003,0.7,278.2,200.2,-1.7999999999999998,-278.0,738.0,154.74999999999994,,,,,,,
419,10,3410267194,SOLO,TOP,6.2,483.6,261.2,-1.6999999999999997,62.0,369.3,-303.6,8.8,570.1,408.9,1.8999999999999995,157.79999999999998,511.5,-205.10000000000005,4.4,391.9,299.5,2.4,-168.19999999999996,986.7,-331.3,,,,,,,
160,1,3410343963,SOLO,TOP,4.3,475.4,248.10000000000002,-1.4000000000000001,71.49999999999997,346.20000000000005,-306.4,4.0,453.79999999999995,332.7,-5.3,-166.9,726.9,-334.79999999999995,,,,,,,,,,,,,,
161,2,3410343963,DUO_CARRY,BOTTOM,3.6999999999999997,270.0,170.5,-1.0000000000000002,-47.94999999999999,387.7,95.44999999999999,7.0,433.2,388.6,0.15000000000000013,-70.24999999999997,560.8,-75.84999999999997,,,,,,,,,,,,,,
162,3,3410343963,DUO_SUPPORT,BOTTOM,0.7999999999999999,247.8,196.1,-1.0000000000000002,-47.94999999999999,398.7,95.44999999999999,1.5,297.0,240.1,0.15000000000000013,-70.24999999999997,588.0,-75.84999999999997,,,,,,,,,,,,,,
163,4,3410343963,NONE,JUNGLE,0.2,291.1,251.0,0.2,7.799999999999997,813.5999999999999,114.89999999999995,1.0,465.8,328.1,-2.0,-102.79999999999995,1039.6,158.49999999999994,,,,,,,,,,,,,,
164,5,3410343963,SOLO,MIDDLE,7.3,451.3,253.8,2.0999999999999996,48.20000000000002,169.8,-18.699999999999996,8.8,542.4,438.6,3.6,75.1,406.1,-161.09999999999997,,,,,,,,,,,,,,
410,6,3410343963,SOLO,TOP,5.7,403.9,281.8,1.4000000000000001,-71.49999999999997,652.6,306.4,9.3,620.7,547.3,5.3,166.9,1061.7,334.79999999999995,,,,,,,,,,,,,,
411,7,3410343963,DUO_SUPPORT,BOTTOM,0.8999999999999999,291.6,231.2,1.0000000000000002,47.94999999999999,333.2,-95.44999999999999,0.7,419.29999999999995,293.2,-0.15000000000000013,70.24999999999997,837.5,75.84999999999997,,,,,,,,,,,,,,
412,8,3410343963,SOLO,MIDDLE,5.2,403.1,232.7,-2.0999999999999996,-48.20000000000002,188.5,18.699999999999996,5.199999999999999,467.29999999999995,360.9,-3.6,-75.1,567.2,161.09999999999997,,,,,,,,,,,,,,
413,9,3410343963,NONE,JUNGLE,0.0,283.3,294.6,-0.2,-7.799999999999997,698.7,-114.89999999999995,3.0,568.5999999999999,438.6,2.0,102.79999999999995,881.1,-158.49999999999994,,,,,,,,,,,,,,
414,10,3410343963,DUO_CARRY,BOTTOM,5.6,322.1,343.3,1.0000000000000002,47.94999999999999,262.3,-95.44999999999999,7.5,451.4,442.4,-0.15000000000000013,70.24999999999997,463.0,75.84999999999997,,,,,,,,,,,,,,
155,1,3410470289,DUO_CARRY,BOTTOM,6.0,287.1,267.8,-0.15000000000000013,-25.700000000000003,434.0,160.90000000000003,6.0,348.8,313.6,-1.05,-14.400000000000006,927.5,337.25,,,,,,,,,,,,,,
